id,date,exp_date,house_direction,balcony_direction,bedroom,toilet,legit,furniture,floor,facade,entrance,city,district,ward,street,area,price
batdongsan_com_vn_35834159,22/11/2022,29/11/2022,None,None,8,10,None,Cơ bản của bulding,9,8 m,40,Hà Nội,Đống Đa,Phường Quang Trung,Đường Nguyễn Lương Bằng,210.0,115000.0
batdongsan_com_vn_35952117,25/11/2022,02/12/2022,None,None,5,4,Sổ đỏ/ Sổ hồng,Cơ bản,4,7.3 m,None,Hà Nội,Tây Hồ,Phường Bưởi,Đường Lạc Long Quân,150.0,55000.0
batdongsan_com_vn_35208973,21/11/2022,28/11/2022,None,None,4,3,Sổ đỏ,,5,4 m,None,Hà Nội,Hà Đông,Phường Nguyễn Trãi,Đường Tô Hiệu,50.0,7600.0
batdongsan_com_vn_35959760,26/11/2022,03/12/2022,Tây - Bắc,Đông - Nam,2,2,Sổ đỏ/ Sổ hồng,Full Nội Thất ,None,None,None,Hà Nội,Quận Hà Đông,None,None,65.0,1950.0
batdongsan_com_vn_35916489,22/11/2022,29/11/2022,None,None,8,8,Sổ đỏ/ Sổ hồng,Cơ bản,9,10 m,30,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Nguyễn Khánh Toàn,195.0,98000.0
batdongsan_com_vn_35845694,23/11/2022,30/11/2022,None,None,4,4,None,,4,None,None,Hà Nội,Hà Đông,Phường Quang Trung,Đường Ngô Quyền,51.0,7950.0
batdongsan_com_vn_35180808,23/11/2022,30/11/2022,None,None,3,4,Sổ đỏ,,6,11 m,None,Hà Nội,Hà Đông,Phường Mỗ Lao,Đường Vũ Trọng Khánh,59.0,8800.0
batdongsan_com_vn_35958662,26/11/2022,03/12/2022,Tây - Nam,Đông - Bắc,1,1,None,Full nội thất,None,None,None,Hà Nội,Huyện Gia Lâm,None,None,48.0,1900.0
batdongsan_com_vn_34754214,26/11/2022,06/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,8 m,None,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Trích Sài,90.0,43000.0
batdongsan_com_vn_35959752,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Tây Hồ,Phường Xuân La,Đường Lạc Long Quân,150.0,54000.0
batdongsan_com_vn_35951237,25/11/2022,02/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Ba Đình,Phường Cống Vị,Phố Liễu Giai,57.0,9000.0
batdongsan_com_vn_29036290,25/11/2022,05/12/2022,None,None,2,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Hà Đông,Phường Dương Nội,Đường Tố Hữu,50.0,1530.0
batdongsan_com_vn_34256906,25/11/2022,02/12/2022,Tây - Bắc,Đông - Nam,3,2,Sổ đỏ chính chủ,,None,None,None,Hà Nội,Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,95.0,4000.0
batdongsan_com_vn_35951362,25/11/2022,02/12/2022,None,Đông - Nam,2,2,None,,None,None,None,Hà Nội,Ba Đình,Phường Giảng Võ,Đường Núi Trúc,94.0,6392.0
batdongsan_com_vn_35950282,25/11/2022,05/12/2022,Tây - Nam,Tây - Nam,6,5,None,,None,5 m,10,Hà Nội,Long Biên,None,None,130.0,11500.0
batdongsan_com_vn_35507479,25/11/2022,02/12/2022,None,None,3,3,None,,None,None,None,Hà Nội,Đống Đa,Phường Láng Thượng,Đường Láng,120.0,9600.0
batdongsan_com_vn_35893867,21/11/2022,28/11/2022,Đông - Bắc,Nam,3,2,Sổ đỏ/ Sổ hồng.,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Tây Mỗ,None,82.0,3150.0
batdongsan_com_vn_35950908,25/11/2022,02/12/2022,None,Đông - Nam,3,2,None,Full đồ,None,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Ngọc Hồi,88.0,3300.0
batdongsan_com_vn_35950856,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Cầu Giấy,Phường Dịch Vọng Hậu,Đường Trần Thái Tông,175.0,94500.0
batdongsan_com_vn_35950547,25/11/2022,05/12/2022,None,None,4,None,Sổ đỏ/ Sổ hồng,Cơ bản,6,None,None,Hà Nội,Hai Bà Trưng,Phường Thanh Nhàn,None,46.0,7000.0
batdongsan_com_vn_33027047,25/11/2022,05/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,102.0,4600.0
batdongsan_com_vn_33612593,25/11/2022,05/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,11 m,6,Hà Nội.,Hoài Đức,Xã Đông La,None,58.0,2436.0
batdongsan_com_vn_35950606,25/11/2022,02/12/2022,None,None,2,4,"Sổ đỏ chính chủ, vuông vắn, nở hậu đón tài lộc.","Nội thất nhập khẩu, sang trọng.",5,None,10,Hà Nội,Đống Đa,Phường Quốc Tử Giám,None,21.0,4250.0
batdongsan_com_vn_17552728,25/11/2022,02/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng,,None,4.7 m,2.5,Hà Nội,Hoài Đức,Xã Đức Thượng,Đường 32,47.0,1800.0
batdongsan_com_vn_35950521,25/11/2022,05/12/2022,Tây,None,4,None,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Hai Bà Trưng,Phường Bách Khoa,Đường Kim Ngưu,67.0,9000.0
batdongsan_com_vn_35035468,25/11/2022,02/12/2022,None,None,None,None,None,,5,4 m,None,Hà Nội,Đống Đa,Phường Khâm Thiên,Phố Khâm Thiên,90.0,26000.0
batdongsan_com_vn_35950496,25/11/2022,05/12/2022,None,None,4,None,Sổ đỏ chính chủ,,None,None,None,Hà Nội,Hà Đông,Phường La Khê,Đường Quang Trung,72.0,12500.0
batdongsan_com_vn_34003572,26/11/2022,06/12/2022,None,None,5,5,Sổ đỏ/ Sổ hồng,,5,7 m,25,Hà Nội,Hai Bà Trưng,Phường Thanh Lương,Phố Lạc Trung,96.0,25000.0
batdongsan_com_vn_34630399,22/11/2022,29/11/2022,None,Đông - Nam,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,71.2,3250.0
batdongsan_com_vn_35713837,26/11/2022,06/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,5,None,None,Hà Nội,Hà Đông,Phường Vạn Phúc,Phố Vạn Phúc,40.0,5850.0
batdongsan_com_vn_35959747,26/11/2022,03/12/2022,None,None,6,None,None,,4,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Nguyễn Xiển,230.0,26500.0
batdongsan_com_vn_35924353,23/11/2022,30/11/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,,5,4 m,None,Hà Nội,Hai Bà Trưng,Phường Bạch Mai,Phố Bùi Ngọc Dương,42.0,4850.0
batdongsan_com_vn_35955230,26/11/2022,03/12/2022,Tây - Nam,Đông - Bắc,2,2,Sổ đỏ/ Sổ hồng,Cơ Bản: Điều Hòa 2 Chiều; Đủ Đồ Nhà Tắm; Sàn Gỗ; ...,None,None,None,Hà Nội,Huyện Gia Lâm,None,None,57.3,2373.0
batdongsan_com_vn_35878172,26/11/2022,03/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,3,3.5 m,2,Hà Nội,Thanh Oai,Xã Mỹ Hưng,Đường Tỉnh lộ 427,43.0,1600.0
batdongsan_com_vn_35885707,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ,,None,4 m,2,Hà Nội,Hà Đông,Phường Đồng Mai,Đường Quốc lộ 6,34.0,799.0
batdongsan_com_vn_32570811,26/11/2022,06/12/2022,Tây - Bắc,None,4,4,Sổ đỏ/ Sổ hồng,,5,3.7 m,None,Hà Nội,Đống Đa,Phường Phương Liên,Phố Xã Đàn,45.0,6300.0
batdongsan_com_vn_35693263,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4.14 m,2.5,Hà Nội,Thanh Oai,Xã Thanh Mai,Đường 21B,48.8,683.1999999999999
batdongsan_com_vn_35958312,26/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Không nội thất,None,None,None,Hà Nội,Nam Từ Liêm,None,None,64.4,2550.0
batdongsan_com_vn_34904305,24/11/2022,04/12/2022,None,None,4,8,Sổ đỏ/ Sổ hồng,,8,None,None,Hà Nội,Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Hoàn,96.0,31500.0
batdongsan_com_vn_35431607,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,4 m,3,Hà Nội,Thanh Oai,Xã Cao Viên,Đường Quốc lộ 21B,47.0,752.0
batdongsan_com_vn_26866838,23/11/2022,30/11/2022,None,None,2,2,None,,None,None,None,Hà Nội,Hà Đông,Phường La Khê,Đường Tố Hữu,105.0,2220.0
batdongsan_com_vn_25785738,24/11/2022,01/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,"Nội thất căn hộ đẹp: Sàn gỗ, trần thạch cao, tủ bếp, kệ bếp, tủ tường, điều hòa.",None,None,None,Hà Nội,Hà Đông,Phường La Khê,None,112.0,2300.0
batdongsan_com_vn_33374758,24/11/2022,04/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,,5,4 m,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,20.0,2600.0
batdongsan_com_vn_35940956,24/11/2022,04/12/2022,None,None,5,6,Sổ đỏ,,6,None,12,Hà Nội,Tây Hồ,Phường Bưởi,Đường Thụy Khuê,65.0,16000.0
batdongsan_com_vn_35957223,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Quốc Oai,Xã Hòa Thạch,None,151.0,850.0
batdongsan_com_vn_35880667,26/11/2022,03/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4,4 m,4,Hà Nội,Hai Bà Trưng,Phường Trương Định,Đường Trương Định,41.0,3850.0
batdongsan_com_vn_35372184,26/11/2022,03/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng.,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Trung Văn,Đường Tố Hữu,91.0,2700.0
batdongsan_com_vn_35847371,25/11/2022,02/12/2022,None,None,5,3,Sổ đỏ/ Sổ hồng,,4,None,3,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,đường Mỹ Đình,102.0,9500.0
batdongsan_com_vn_33374876,24/11/2022,04/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,33.0,3900.0
batdongsan_com_vn_35953011,25/11/2022,02/12/2022,None,None,8,6,Sổ đỏ/ Sổ hồng,,5,None,7,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Nguyễn Chánh,66.0,22500.0
batdongsan_com_vn_35959721,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,40.0,7100.0
batdongsan_com_vn_35959171,26/11/2022,05/12/2022,None,None,9,None,Sổ đỏ/ Sổ hồng,Đầy đủ,None,4.39 m,2,Hà Nội,Bắc Từ Liêm,Phường Phú Diễn,Đường Phú Diễn,63.0,6190.0
batdongsan_com_vn_35959719,26/11/2022,03/12/2022,None,None,3,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,5 m,7,Hà Nội,Long Biên,Phường Gia Thụy,Đường Nguyễn Văn Cừ,58.0,10200.0
batdongsan_com_vn_35959544,26/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Quận Hoàng Mai,None,None,74.0,2200.0
batdongsan_com_vn_35272856,26/11/2022,06/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng.,Nội thất đầy đủ.,5,None,None,Hà Nội,Hoàng Mai,Phường Yên Sở,Đường Tam Trinh,30.0,3200.0
batdongsan_com_vn_35954552,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Đống Đa,Phường Thịnh Quang,None,55.0,9500.0
batdongsan_com_vn_35885662,20/11/2022,30/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Mê Linh,Thị trấn Quang Minh,Đường Cao tốc Thăng Long Nội Bài,365.0,18000.0
batdongsan_com_vn_34820622,26/11/2022,03/12/2022,None,None,2,None,Sổ đỏ/ Sổ hồng,,3,None,None,Hà Nội,Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,32.0,4200.0
batdongsan_com_vn_35815082,23/11/2022,03/12/2022,Tây,None,None,None,Sổ đỏ/ Sổ hồng,,None,11 m,13.5,Hà Nội,Mê Linh,Thị trấn Quang Minh,Đường Cao tốc Thăng Long Nội Bài,240.0,10300.0
batdongsan_com_vn_35612378,26/11/2022,03/12/2022,Đông - Nam,None,2,2,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp nhập khẩu.,None,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,101.0,5900.0
batdongsan_com_vn_35950635,25/11/2022,05/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Mê Linh,None,None,240.0,10300.0
batdongsan_com_vn_34661276,26/11/2022,03/12/2022,None,Đông - Nam,3,2,Sổ đỏ,Full nội thất.,None,None,None,Hà Nội,Cầu Giấy,Phường Dịch Vọng Hậu,Đường Xuân Thủy,110.0,5500.0
batdongsan_com_vn_35870685,26/11/2022,03/12/2022,None,None,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,5,5.5 m,3,Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Trần Thái Tông,60.0,7400.0
batdongsan_com_vn_35880965,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,12 m,3,Hà Nội,Tây Hồ,Phường Xuân La,Đường Lạc Long Quân,146.0,12750.0
batdongsan_com_vn_35959695,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Ba Đình,Phường Liễu Giai,Phố Liễu Giai,120.0,36000.0
batdongsan_com_vn_35925004,23/11/2022,30/11/2022,None,None,3,None,Sổ đỏ/ Sổ hồng,,None,None,3,Hà Nội,Ba Đình,Phường Đội Cấn,Đường Đội Cấn,40.0,5700.0
batdongsan_com_vn_35605298,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,14 m,2,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Cầu Giấy,100.0,7400.0
batdongsan_com_vn_35640281,26/11/2022,03/12/2022,None,None,3,4,Sổ đỏ,"Nội thất xịn mịn, chất lượng, chuồng gỗ lim nạc, tủ bếp, cầu thang...",5,6.15 m,2,Hà Nội,Long Biên,Phường Ngọc Thụy,Đường Ngọc Thụy,30.0,3400.0
batdongsan_com_vn_35610906,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,6,None,None,Hà Nội,Tây Hồ,Phường Phú Thượng,Đường Lạc Long Quân,260.0,109000.0
batdongsan_com_vn_33954884,26/11/2022,06/12/2022,None,None,6,5,Sổ đỏ/ Sổ hồng,Nhập khẩu,5,8 m,None,Hà Nội,Ba Đình,Phường Kim Mã,Phố Kim Mã,170.0,30000.0
batdongsan_com_vn_34126653,25/11/2022,02/12/2022,Tây - Nam,Đông - Bắc,2,2,Sổ đỏ/ Sổ hồng.,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Lê Quang Đạo,87.0,4900.0
batdongsan_com_vn_35954627,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Ba Đình,Phường Ngọc Khánh,None,60.0,13950.0
batdongsan_com_vn_34739202,25/11/2022,02/12/2022,Tây - Nam,None,None,None,None,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mễ Trì,Đường Lê Quang Đạo,114.0,6300.0
batdongsan_com_vn_34727865,25/11/2022,02/12/2022,None,None,None,None,None,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Lê Quang Đạo,223.0,14000.0
batdongsan_com_vn_35959693,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Quận Hà Đông,None,None,70.0,2800.0
batdongsan_com_vn_35955127,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ chính chủ,,1,None,None,Hà Nội,Tây Hồ,Phường Nhật Tân,Đường Nhật Chiêu,69.0,4600.0
batdongsan_com_vn_35884112,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,5.6 m,2,Hà Nội,Ba Đình,Phường Vĩnh Phúc,Đường Bưởi,70.0,5400.0
batdongsan_com_vn_35846566,26/11/2022,03/12/2022,None,None,4,None,Sổ đỏ/ Sổ hồng,,5,4.6 m,5,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Cầu Giấy,60.0,9900.0
batdongsan_com_vn_35358755,26/11/2022,03/12/2022,Đông - Nam,Tây - Bắc,2,2,None,Nội thất đầy đủ ,None,None,None,Hà Nội,Long Biên,Phường Phúc Đồng,Đường Chu Huy Mân,70.0,2050.0
batdongsan_com_vn_35847905,23/11/2022,30/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Văn Thụ,Đường Kim Đồng,95.0,11000.0
batdongsan_com_vn_35041498,26/11/2022,03/12/2022,None,Nam,2,2,Đã có sổ đỏ.,Đủ NT.,None,None,None,Hà Nội,Long Biên,Phường Phúc Đồng,Đường Chu Huy Mân,70.0,2000.0
batdongsan_com_vn_35883902,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,5.4 m,2,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,50.0,4400.0
batdongsan_com_vn_35959690,26/11/2022,03/12/2022,None,None,4,4,Sổ đỏ,Cao cấp,4,5.2 m,3.2,Hà Nội,Nam Từ Liêm,Phường Phương Canh,None,42.0,4950.0
batdongsan_com_vn_35929545,23/11/2022,30/11/2022,None,None,5,6,Sổ đỏ/ Sổ hồng,Đầy đủ,7,5 m,None,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Nguyễn Khánh Toàn,50.0,11200.0
batdongsan_com_vn_35956329,26/11/2022,03/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,Cơ bản,5,4 m,3,Hà Nội,Ba Đình,Phường Cống Vị,Đường Đào Tấn,40.0,4000.0
batdongsan_com_vn_35930379,23/11/2022,30/11/2022,None,None,5,5,Sổ đỏ/ Sổ hồng,Đầy đủ,5,4.5 m,6,Hà Nội,Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Hoàn,50.0,13300.0
batdongsan_com_vn_35959688,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Tây Hồ,Phường Bưởi,đường Võng Thị,65.0,7000.0
batdongsan_com_vn_35576311,23/11/2022,30/11/2022,None,None,3,3,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,None,None,None,Hà Nội,Hoài Đức,Xã An Khánh,Đường Đại lộ Thăng Long,150.7,4973.099999999999
batdongsan_com_vn_35959200,26/11/2022,06/12/2022,Đông,Nam,2,2,Hợp đồng mua bán,Đầy đủ,None,None,None,Hà Nội,Quận Hoàng Mai,None,None,63.0,1420.0
batdongsan_com_vn_30025583,26/11/2022,03/12/2022,None,None,3,None,Có sổ,"Bếp, căn hộ đã sửa đẹp, trang thiết bị nội thất đầy đủ như điều hòa, tủ bếp, sàn gỗ, nóng lạnh...",None,None,None,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Phạm Hùng,118.0,5310.0
batdongsan_com_vn_35955442,26/11/2022,03/12/2022,Nam,None,None,None,Sổ đỏ/ Sổ hồng,,None,9.6 m,8.5,Hà Nội,Thạch Thất,Xã Bình Yên,Đường 420,240.0,5280.0
batdongsan_com_vn_35956483,26/11/2022,03/12/2022,None,None,6,6,Sổ đỏ/ Sổ hồng,Cao cấp,7,7 m,30,Hà Nội,Đống Đa,Phường Cát Linh,Phố Hào Nam,65.0,27000.0
batdongsan_com_vn_35956879,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Thanh Trì,None,None,61.0,10500.0
batdongsan_com_vn_35712811,26/11/2022,03/12/2022,None,Nam,3,2,Sổ đỏ/ Sổ hồng,Full đồ nội thất xịn,None,None,None,Hà Nội,Hoàng Mai,Phường Yên Sở,None,96.0,2550.0
batdongsan_com_vn_35958213,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Hà Đông,Phường Yên Nghĩa,None,50.0,4500.0
batdongsan_com_vn_35959092,26/11/2022,06/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng,,None,3.2 m,2.5,Hà Nội,Gia Lâm,Thị trấn Trâu Quỳ,Đường An Đào,35.0,1980.0
batdongsan_com_vn_35924849,22/11/2022,02/12/2022,None,None,3,2,None,,None,None,None,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Phố Nghĩa Đô,111.0,4218.0
batdongsan_com_vn_35959447,26/11/2022,03/12/2022,None,None,6,6,Sổ đỏ/ Sổ hồng,,4,15 m,20,Hà Nội,Hà Đông,Phường Văn Quán,Đường Nguyễn Khuyến,500.0,90000.0
batdongsan_com_vn_32311957,23/11/2022,30/11/2022,None,None,40,40,Sổ đỏ/ Sổ hồng,"Full đồ nội thất (tivi, tủ lạnh, điều hòa, bếp âm từ, hút mùi, salon, giường tủ... ) x 40 bộ",9,None,None,Hà Nội,Ba Đình,Phường Ngọc Hà,Đường Đội Cấn,199.0,45000.0
batdongsan_com_vn_35959683,26/11/2022,03/12/2022,None,None,6,6,Sổ đỏ/ Sổ hồng,Đầy đủ,7,5 m,6,Hà Nội,Thanh Xuân,Phường Khương Đình,Đường Bùi Xương Trạch,55.0,10600.0
batdongsan_com_vn_35709549,23/11/2022,30/11/2022,None,None,10,10,Sổ đỏ/ Sổ hồng,,7,5.3 m,None,Hà Nội,Ba Đình,Phường Cống Vị,Đường Đào Tấn,61.0,10350.0
batdongsan_com_vn_35870658,26/11/2022,03/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,10,None,None,Hà Nội,Đống Đa,Phường Trung Liệt,Phố Thái Hà,90.0,44800.0
batdongsan_com_vn_34937970,23/11/2022,30/11/2022,None,None,40,40,Sổ đỏ/ Sổ hồng.,Full nội thất.,8,None,None,Hà Nội,Ba Đình,Phường Đội Cấn,None,199.0,45000.0
batdongsan_com_vn_35956607,26/11/2022,03/12/2022,None,None,2,2,None,,None,None,None,Hà Nội,Hoàng Mai,None,None,66.0,1800.0
batdongsan_com_vn_35409858,18/11/2022,28/11/2022,None,None,3,4,Sổ đỏ/ Sổ hồng.,Cơ bản,5,4 m,2.7,Hà Nội.,Nam Từ Liêm,Phường Tây Mỗ,Đường Hữu Hưng,34.0,3150.0
batdongsan_com_vn_35957546,26/11/2022,03/12/2022,None,None,2,1,None,,None,None,None,Hà Nội,Hoàng Mai,None,None,46.0,1300.0
batdongsan_com_vn_35845878,25/11/2022,05/12/2022,Nam,Nam,8,6,Sổ đỏ/ Sổ hồng,Full,9,6 m,40,Hà Nội,Hai Bà Trưng,Phường Nguyễn Du,Đường Tô Hiến Thành,160.0,99800.0
batdongsan_com_vn_35959676,26/11/2022,03/12/2022,None,None,4,None,None,,5,None,None,Hà Nội,Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,39.0,5500.0
batdongsan_com_vn_35958933,26/11/2022,03/12/2022,Đông - Bắc,Tây - Nam,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Nam Từ Liêm,None,None,100.0,5750.0
batdongsan_com_vn_35957148,26/11/2022,03/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Long Biên,Phường Ngọc Thụy,Đường Ngọc Thụy,48.0,4500.0
batdongsan_com_vn_35893892,21/11/2022,01/12/2022,Bắc,Bắc,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5,3.5 m,100,Hà Nội,Cầu Giấy,Phường Yên Hòa,Đường Yên Hòa,35.0,4850.0
batdongsan_com_vn_35959675,26/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,2,4.7 m,8,Hà Nội,Đống Đa,Phường Láng Hạ,Đường Láng,43.0,11000.0
batdongsan_com_vn_35751983,23/11/2022,30/11/2022,None,None,6,4,Sổ đỏ/ Sổ hồng,Cơ bản,5,None,3,Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Cầu Giấy,42.0,4350.0
batdongsan_com_vn_35957045,26/11/2022,03/12/2022,None,None,5,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Long Biên,Phường Gia Thụy,Đường Nguyễn Văn Cừ,45.0,5300.0
batdongsan_com_vn_35537323,22/11/2022,02/12/2022,Đông - Bắc,Tây - Nam,2,2,None,,None,None,None,Hà Nội,Hai Bà Trưng,Phường Minh Khai,Đường Minh Khai,80.8,5740.0
batdongsan_com_vn_35821689,21/11/2022,28/11/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Thanh Trì,Xã Tứ Hiệp,None,127.0,2900.0
batdongsan_com_vn_35839512,26/11/2022,06/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,Full nội thất,4,4 m,10,Hà Nội,Đống Đa,Phường Ô Chợ Dừa,Đường Nguyễn Lương Bằng,54.0,14400.0
batdongsan_com_vn_35851673,26/11/2022,06/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng,,None,6 m,10,Hà Nội,Sơn Tây,Xã Cổ Đông,Đường Quốc lộ 21A(Quốc lộ 21),60.6,799.0
batdongsan_com_vn_35959659,26/11/2022,03/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Đống Đa,Phường Thịnh Quang,Phố Thái Thịnh,35.0,8000.0
batdongsan_com_vn_35920256,22/11/2022,29/11/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Đống Đa,Phường Thịnh Quang,Đường Thịnh Quang,50.0,7200.0
batdongsan_com_vn_35934070,23/11/2022,30/11/2022,None,None,9,10,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Chính Kinh,45.0,5890.0
batdongsan_com_vn_35925602,23/11/2022,30/11/2022,None,None,5,4,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,70.0,9000.0
batdongsan_com_vn_35920390,22/11/2022,29/11/2022,None,None,4,5,Sổ đỏ chính chủ.,,5,None,None,Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Hoàng Văn Thái,35.0,6500.0
batdongsan_com_vn_35947636,25/11/2022,02/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Thanh Trì,Xã Tứ Hiệp,đường Tứ Hiệp,88.0,1045.0
