,Price,Area,Facade,Building Line,Floors,Bedrooms,Pulish Time,Type,ID,Toilets,Direction,District
6293,140000,75.0,4.0,6.0,5,5,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498272.740729,5,,None
6295,52500,52.0,4.0,5.0,None,None,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498279.7644508,None,,None
6299,25000,46.0,3.0,3.0,2,3,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498283.8287501,3,,Long Biên
6300,25500,36.0,4.0,4.0,5,3,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498285.0745158,4,,None
6302,1,35.0,9.0,1.0,3,1,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498287.125533,1,,None
6305,16180,35.0,4.0,50.0,7,1,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498308.8472261,1,,None
6308,680000,265.0,10.0,30.0,5,6,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498317.72408,3,,None
6310,128000,62.0,4.0,7.0,5,6,10/05/2022,Tin thường,batdongsan_so_com_vn_1670498319.8599973,4, Đông nam,Hà Đông
6311,37000,46.0,3.0,3.0,4,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498320.9493968,4,,None
6315,150000,78.8,4.0,7.0,4,3,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498324.8868723,3,,Hà Đông
6316,41000,36.0,3.0,3.0,5,3,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498326.176276,4,,None
6319,31,141.0,14.0,24.0,25,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498329.0207796,3,,None
6322,866,75.0,4.0,7.0,None,None,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498332.0668721,None, Đông bắc,None
6324,26500,34.0,4.0,3.0,5,4,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443870.988543,4,,Long Biên
6325,18000,74.0,10.0,10.0,20,3,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443873.3681362,2,,Hoàng Mai
6326,59000,37.0,3.0,2.0,4,4,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443875.3944228,3,,None
6327,75000,55.0,4.0,4.0,5,4,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443877.415831,None,,Long Biên
6331,92000,45.0,5.0,10.0,6,6,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443887.7388465,None,,Nam Từ Liêm
6333,36000,39.0,3.0,4.0,5,4,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443893.5259306,4,,Hai Bà Trưng
6336,38000,35.0,4.0,3.0,5,None,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443900.065185,None,,Nam Từ Liêm
6337,27000,35.0,5.0,2.0,4,3,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443902.0856466,3,,Long Biên
6338,185000,61.0,4.0,6.0,5,4,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443904.4436903,5,,Long Biên
6339,160000,86.0,5.0,6.0,1,1,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443906.7555053,1,,Long Biên
6340,56800,60.0,4.0,3.0,5,5,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443924.0218685,5,,Long Biên
6342,50000,36.0,9.0,2.0,5,6,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443929.957977,4, Nam,None
6347,145000,52.0,4.0,8.0,5,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498353.3689072,5,,None
6349,59000,48.0,4.0,3.0,6,10,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498355.3198535,None,,None
6350,35000,40.0,4.0,6.0,1,1,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498356.361109,1,,None
6351,55000,45.0,3.0,3.0,5,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498357.2776182,4,,None
6356,10425,75.0,5.0,5.0,5,6,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498362.4632995,7, Đông nam,None
6359,866,80.0,5.0,6.0,None,None,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498365.0908,None,,None
6360,48500,48.0,3.0,3.0,4,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498366.1549537,3, Đông nam,Thanh Xuân
6361,32000,127.0,10.0,15.0,12,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498367.1383245,3,,None
6362,150000,76.0,5.0,1.0,6,6,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498368.0239985,7,,None
6365,22000,50.0,5.0,2.0,4,5,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498392.9474716,4,,None
6366,100000,152.0,4.0,21.0,1,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498394.3148172,2,,None
6369,58000,50.0,5.0,2.0,4,5,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498397.3839967,3,,None
6370,48000,48.0,4.0,3.0,5,3,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498398.2926025,3,,None
6371,69000,55.0,4.0,4.0,4,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498403.1677048,4,,None
6372,40000,30.0,4.0,2.0,5,3,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498406.401449,4,,Cầu Giấy
6373,57000,50.0,4.0,20.0,1,2,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498407.3684237,1,,None
6374,130000,231.0,14.0,15.0,3,6,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498408.5495756,7,,None
6375,66000,52.0,4.0,5.0,4,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498409.509945,3,,None
6378,66000,52.0,4.0,5.0,4,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498412.5918489,3,,None
6379,63000,92.0,5.0,5.0,5,6,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498413.5593708,5,,None
6380,65000,50.0,5.0,1.0,4,5,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498414.6660485,4,,None
6381,39500,30.0,3.0,3.0,2,2,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498415.6825085,1,,None
6383,162000,74.0,6.0,20.0,7,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498437.1151714,6,,None
6385,52000,95.0,6.0,5.0,1,1,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498439.1737745,None,,Bắc Từ Liêm
6386,61000,34.0,4.0,6.0,3,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498439.9811578,4,,None
6389,57000,39.0,4.0,2.0,4,4,30/08/2022,Tin thường,batdongsan_so_com_vn_1670498443.3994455,4,,None
6391,48000,45.0,5.0,4.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498445.254485,4,,None
6392,58000,55.0,4.0,4.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498446.2657824,4,,None
6396,225000,51.0,4.0,20.0,5,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498450.4161315,5,,None
6397,32500,28.0,2.0,3.0,4,3,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498451.391561,4,,None
6399,50000,55.0,4.0,1.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498453.5367873,5,,None
6400,49000,62.0,3.0,7.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498454.5231514,5,,None
6404,31500,34.0,3.0,2.0,5,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498477.604651,4,,None
6405,57000,39.0,4.0,5.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498478.805883,4,,None
6406,183000,130.0,97.0,8.0,4,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498480.162343,5,,None
6407,192000,91.0,4.0,5.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498481.4801197,3,,None
6409,56000,33.0,3.0,20.0,2,2,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498483.8940196,None,,None
6410,55000,46.0,5.0,4.0,5,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498484.8136966,6,,None
6413,75000,56.0,4.0,4.0,5,6,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498487.9279103,7,,None
6417,265000,55.0,5.0,6.0,7,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498499.7669492,6,,None
6420,49900,48.0,4.0,2.0,5,4,23/08/2022,Tin thường,batdongsan_so_com_vn_1670498503.005139,5,,None
6421,92000,60.0,4.0,3.0,6,None,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498504.1335523,None,,None
6422,60000,50.0,4.0,3.0,5,5,24/08/2022,Tin thường,batdongsan_so_com_vn_1670498530.9873302,5,,None
6423,97500,75.0,5.0,5.0,5,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498534.6701128,7, Đông bắc,None
6425,150000,91.0,7.0,1.0,5,8,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498536.8444712,8,,None
6426,65,40.0,5.0,5.0,1,1,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498538.259516,1,,None
6430,100000,60.0,4.0,3.0,4,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498543.1760106,4,,None
6434,690000,339.0,12.0,30.0,4,6,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498549.6466944,7,,None
6435,29000,38.0,3.0,3.0,5,6,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498550.9130268,4,,None
6436,52500,40.0,6.0,2.0,5,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498552.290615,4,,None
6437,15960,35.0,4.0,50.0,3,1,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498553.3845155,1,,None
6439,866,75.0,4.0,7.0,None,None,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498555.6904147,None,,None
6441,65000,52.0,4.0,3.0,4,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498559.8150315,None,,None
6442,866,80.0,5.0,6.0,None,None,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498586.1708643,None,,None
6443,34000,62.0,6.0,50.0,21,2,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498587.4096034,2,,None
6444,118000,46.0,43.0,6.0,7,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498588.7192307,7,,None
6445,420,28.0,4.0,5.0,5,3,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498589.675909,2,,None
6446,866,80.0,5.0,5.0,None,None,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498590.6204116,None, Đông,None
6447,75000,41.0,4.0,3.0,5,6,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498591.9967039,6,,None
6451,63500,43.0,3.0,3.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498596.3035555,None,,None
6452,42000,30.0,4.0,3.0,4,3,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498597.3288245,None,,None
6453,38500,35.0,3.0,3.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498598.4258797,None,,None
6454,52500,40.0,6.0,2.0,5,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498600.6848826,4,,None
6457,75000,42.0,3.0,4.0,4,3,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498608.0921996,3, Đông bắc,None
6458,23000,46.0,5.0,1.0,19,2,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498609.5704353,1,,None
6459,320000,70.0,5.0,10.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498611.2803214,5,,None
6462,380000,75.0,5.0,40.0,6,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498639.5713036,7,,None
6465,360,48.0,4.0,4.0,3,2,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498644.1391664,2,,None
6466,65000,80.0,5.0,3.0,4,3,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498646.325617,3,,None
6467,44000,40.0,3.0,2.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498647.6909645,3,,None
6468,220000,50.0,4.0,10.0,2,2,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498649.822266,2,,None
6469,65000,80.0,5.0,3.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498651.1936367,4,,None
6471,19,50.0,5.0,30.0,4,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498653.3389301,3, Tây bắc,Hà Đông
6473,63000,72.0,4.0,3.0,None,None,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498655.4431217,None,,None
6485,866,80.0,5.0,6.0,None,None,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498706.2182586,None,,None
6491,300000,90.0,5.0,22.0,8,6,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498716.495582,7,,None
6492,45000,46.0,3.0,3.0,5,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498717.7182574,4,,None
6493,42000,37.0,5.0,3.0,4,3,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498718.714686,3,,None
6494,56000,57.0,4.0,4.0,3,4,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498719.7480204,None,,Cầu Giấy
6497,35000,52.0,5.0,2.0,4,6,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498723.7176294,None,,Bắc Từ Liêm
6498,113000,54.0,4.0,7.0,2,2,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498724.7718124,2,,None
6499,295000,85.0,5.0,8.0,7,5,29/08/2022,Tin thường,batdongsan_so_com_vn_1670498727.4292119,7,,None
6500,35500,45.0,3.0,1.0,4,4,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498728.6050558,4,,None
6508,200000,90.0,5.0,25.0,5,6,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498768.3927815,4,,None
6512,58000,40.0,7.0,3.0,4,3,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498773.5024486,3,,None
6514,50000,35.0,5.0,3.0,5,3,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498780.0022056,None,,None
6516,25000,32.0,4.0,3.0,4,3,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498783.9376824,None,,Bắc Từ Liêm
6518,39000,30.0,3.0,5.0,5,3,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498797.2010696,4,,None
6526,866,75.0,4.0,7.0,None,None,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498828.1167517,None,,None
6527,620000,220.0,10.0,21.0,4,4,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498829.4751613,4,,None
6532,866,80.0,5.0,5.0,None,None,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498837.3941946,None,,None
6533,56000,56.0,7.0,3.0,4,5,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498838.9165733,4,,None
6540,91000,60.0,4.0,3.0,4,4,07/07/2021,Tin thường,batdongsan_so_com_vn_1670498846.8759923,3,,None
6541,37500,34.0,6.0,3.0,5,None,25/11/2022,Tin thường,batdongsan_so_com_vn_1670443990.5038598,None,,Long Biên
6547,40000,40.0,5.0,3.0,4,2,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444003.8224514,2,,Đống Đa
6549,47000,41.0,4.0,3.0,5,3,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444007.9612727,3,,Đống Đa
6551,25000,30.0,6.0,3.0,2,2,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444012.8477,None,,Long Biên
6553,250000,166.0,11.0,8.0,7,6,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444016.994042,6,,Long Biên
6556,34000,40.0,4.0,3.0,4,3,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444023.9472535,None,,None
6559,37500,48.0,6.0,3.0,3,4,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444030.7712126,3,,Thanh Xuân
6562,37000,40.0,4.0,6.0,5,3,07/12/2022,Tin thường,batdongsan_so_com_vn_1670439996.9227333,4,,Long Biên
6582,119000,68.0,4.0,1.0,4,5,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498872.2278545,4,,None
6585,150000,120.0,8.0,9.0,3,3,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498875.3869815,3,,None
6587,79000,63.0,5.0,3.0,5,6,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498877.5701435,4, Nam,Thanh Xuân
6592,43000,80.0,4.0,20.0,4,4,12/07/2022,Tin thường,batdongsan_so_com_vn_1670498889.8333516,3, Đông bắc,None
6595,2190000,300.0,10.0,15.0,15,86,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498893.6132438,90,,None
6596,260000,70.0,6.0,6.0,7,7,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498894.8938189,7,,None
6597,85000,76.0,4.0,15.0,4,4,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498896.149461,4,,None
6598,123000,96.0,7.0,7.0,5,4,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498897.5805268,4,,None
6600,100000,32.0,4.0,20.0,7,5,28/08/2022,Tin thường,batdongsan_so_com_vn_1670498900.5435493,None,,None
6606,30000,45.0,4.0,2.0,3,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498934.4204898,3,,None
6607,150000,85.0,7.0,1.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498935.4588325,4, Tây nam,None
6608,75000,45.0,3.0,10.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498937.196352,4,,None
6609,23000,38.0,4.0,3.0,None,None,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498941.1836703,None,,None
6610,52000,56.0,4.0,4.0,5,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498942.4333298,4,,None
6611,30000,35.0,4.0,4.0,5,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498943.312976,3,,None
6613,23000,80.0,4.0,2.0,1,1,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498945.631777,1,,None
6615,100000,88.0,7.0,7.0,5,5,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498947.839872,5,,None
6616,78000,39.0,4.0,9.0,5,5,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498949.0256996,4, Đông nam,None
6617,72000,30.0,3.0,7.0,6,3,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498950.1227689,5,,Thanh Xuân
6619,132000,60.0,4.0,4.0,7,5,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498952.3089216,7,,None
6621,50000,168.0,10.0,2.0,None,None,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498974.9083958,None,,None
6623,36000,56.0,4.0,4.0,1,1,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498977.464837,1,,None
6625,79900,200.0,12.0,10.0,12,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498980.3471844,4,,None
6628,866,80.0,5.0,5.0,None,None,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498983.6803987,None,,None
6629,38640,66.0,6.0,1.0,33,2,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498984.656788,2,,None
6636,16500,24.0,3.0,5.0,3,2,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498992.7882767,2,,None
6637,148000,50.0,5.0,10.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498997.8063548,4,,None
6639,40000,46.0,4.0,3.0,5,3,27/08/2022,Tin thường,batdongsan_so_com_vn_1670498999.770101,3,,None
6642,61000,55.0,8.0,3.0,5,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499033.0340083,3,,None
6646,75000,45.0,4.0,5.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499037.231347,None,,None
6647,108000,86.0,5.0,3.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499038.2826638,3,,None
6650,54500,45.0,3.0,3.0,6,None,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499041.5507488,None,,None
6654,32000,42.0,4.0,10.0,3,4,14/12/2020,Tin thường,batdongsan_so_com_vn_1670499046.157884,3,,None
6663,126000,83.0,5.0,7.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499067.6172552,3,,Hà Đông
6665,126000,83.0,5.0,7.0,4,3,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499075.283772,3,,Hà Đông
6666,38000,38.0,4.0,1.0,4,3,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499076.2363317,2,,None
6669,50000,60.0,4.0,5.0,3,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499079.7714298,5,,None
6672,61000,55.0,5.0,3.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499083.0779548,4,,None
6673,61000,55.0,5.0,3.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499084.3855479,4,,None
6674,58000,50.0,3.0,5.0,4,4,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499086.9905815,4,,None
6675,27000,66.0,6.0,1.0,22,2,27/08/2022,Tin thường,batdongsan_so_com_vn_1670499088.6537046,None,,None
6676,27500,32.0,4.0,8.0,5,6,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499097.6600184,4,,None
6677,65000,70.0,5.0,3.0,4,8,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499098.889728,None,,Bắc Từ Liêm
6678,39500,35.0,4.0,4.0,6,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499100.1763902,4,,None
6681,36000,55.0,4.0,3.0,1,1,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499126.6772218,1,,None
6683,36500,38.0,4.0,1.0,4,5,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499128.6944032,5,,None
6685,110000,85.0,4.0,20.0,1,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499130.7042975,2,,None
6686,50000,45.0,4.0,5.0,3,2,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499131.8363197,2,,None
6687,52000,35.0,5.0,5.0,5,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499132.78279,4,,None
6689,47500,35.0,10.0,1.0,4,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499138.0088143,3,,None
6706,38500,30.0,4.0,2.0,4,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499182.0360966,3,,Thanh Trì
6707,68000,44.0,5.0,15.0,1,2,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499183.0680084,1,,None
6708,57000,40.0,5.0,5.0,5,5,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499184.3963482,5,,None
6709,25270,52.0,5.0,50.0,None,2,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499185.3828247,1,,None
6712,54000,30.0,6.0,8.0,5,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499188.759405,4,,None
6713,39800,35.0,4.0,3.0,5,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499190.278343,5,,None
6714,37500,30.0,4.0,4.0,5,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499193.584542,3,,None
6715,68000,38.0,3.0,4.0,6,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499194.6865942,4,,Long Biên
6717,98000,70.0,6.0,20.0,4,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499196.88583,3,,None
6719,40000,36.0,4.0,2.0,5,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499199.027067,4,,None
6720,40000,36.0,4.0,3.0,5,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499237.6958911,3,,None
6723,105000,68.0,6.0,5.0,5,5,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499243.404626,4,,None
6724,107000,60.0,4.0,5.0,5,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499244.675228,3,,None
6725,58000,50.0,4.0,3.0,4,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499246.3547375,3,,None
6728,58000,50.0,4.0,3.0,4,3,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499252.4886284,3,,None
6731,56000,52.0,4.0,3.0,4,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499255.7023404,3,,None
6732,56000,52.0,4.0,3.0,4,4,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499256.9859078,3,,None
6733,27480,46.0,5.0,1.0,28,2,26/08/2022,Tin thường,batdongsan_so_com_vn_1670499258.743253,1,,None
6735,150000,120.0,8.0,3.0,4,8,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499261.8140466,8,,None
6737,175000,80.0,9.0,1.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499264.8364565,4,,None
6740,35000,39.0,3.0,5.0,4,4,28/04/2022,Tin thường,batdongsan_so_com_vn_1670499298.930916,None,,None
6741,30000,53.0,4.0,3.0,None,None,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499300.1815705,None,,None
6743,34000,36.0,3.0,2.0,5,3,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499302.5422585,3,,None
6744,33000,40.0,4.0,2.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499303.9185767,3,,None
6746,120000,150.0,4.0,10.0,2,3,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499306.3979468,3,,None
6750,48000,40.0,5.0,5.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499313.184698,None,,None
6751,40000,35.0,5.0,1.0,None,None,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499314.469567,None,,None
6754,125000,100.0,4.0,7.0,3,3,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499321.5566602,None,,None
6755,61000,70.0,7.0,3.0,2,3,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499322.7146058,None,,None
6757,48000,65.0,4.0,2.0,2,2,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499325.1251218,2,,None
6759,45000,45.0,5.0,5.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499327.320741,4,,None
6760,48000,60.0,4.0,2.0,2,3,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499347.310595,2,,None
6761,12000,52.0,4.0,2.0,None,None,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499348.5792034,None,,None
6762,75000,68.0,4.0,4.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499349.8789616,3,,None
6763,68000,45.0,4.0,5.0,6,5,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499351.064791,6,,None
6765,36000,40.0,4.0,4.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499352.95219,4,,None
6768,75000,68.0,4.0,4.0,4,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499359.4414897,4,,None
6777,95000,79.0,4.0,7.0,3,4,25/08/2022,Tin thường,batdongsan_so_com_vn_1670499371.0546634,4,,None
6783,73000,42.0,4.0,5.0,5,3,25/11/2022,Tin thường,batdongsan_so_com_vn_1670444108.758633,4,,Hai Bà Trưng
6784,37000,37.0,3.0,5.0,4,4,24/11/2022,Tin thường,batdongsan_so_com_vn_1670444110.9146655,3,,Hai Bà Trưng
6793,990,20.0,3.0,1.0,3,2,24/11/2022,Tin thường,batdongsan_so_com_vn_1670444131.3994849,2,,Tây Hồ
6794,40000,40.0,3.0,5.0,None,None,24/11/2022,Tin thường,batdongsan_so_com_vn_1670444133.2974381,None, Tây bắc,None
6796,39500,30.0,7.0,2.0,5,3,24/11/2022,Tin thường,batdongsan_so_com_vn_1670444139.5763457,4, Đông nam,Hai Bà Trưng
6798,350000,130.0,4.0,11.0,5,5,24/11/2022,Tin thường,batdongsan_so_com_vn_1670444144.0341194,6,,Hai Bà Trưng
